,Date,Ticker,Close,Daily Return
117,2000-06-20,AAPL,0.7607470154762268,0.0478661348526519
118,2000-06-21,AAPL,0.8358822464942932,0.09876506839929156
119,2000-06-22,AAPL,0.8077059388160706,-0.033708465272943244
120,2000-06-23,AAPL,0.7767128348350525,-0.03837176686659938
121,2000-06-26,AAPL,0.8133416771888733,0.047158796290007965
122,2000-06-27,AAPL,0.777651846408844,-0.04388048932077715
123,2000-06-28,AAPL,0.8180370926856995,0.051932296519776155
124,2000-06-29,AAPL,0.7701389193534851,-0.058552569022218504
125,2000-06-30,AAPL,0.7870440483093262,0.021950752690219177
126,2000-07-03,AAPL,0.8011319041252136,0.017899704401742156
127,2000-07-05,AAPL,0.7757737040519714,-0.03165296493956482
128,2000-07-06,AAPL,0.778590977191925,0.003631565655343394
129,2000-07-07,AAPL,0.8180370926856995,0.050663463422143895
130,2000-07-10,AAPL,0.8584226369857788,0.04936884239257355
131,2000-07-11,AAPL,0.8556048274040222,-0.0032825434236577467
132,2000-07-12,AAPL,0.8847197890281677,0.03402851490738179
133,2000-07-13,AAPL,0.8490310311317444,-0.04033905236326418
134,2000-07-14,AAPL,0.8668756484985352,0.02101762681512853
135,2000-07-17,AAPL,0.8762677907943726,0.010834474716304499
136,2000-07-18,AAPL,0.860300600528717,-0.01822181578896176
137,2000-07-19,AAPL,0.7917395830154419,-0.07969425741553526
138,2000-07-20,AAPL,0.8283685445785522,0.046263900844270234
139,2000-07-21,AAPL,0.8048885464668274,-0.028344869279978147
140,2000-07-24,AAPL,0.7316317558288574,-0.09101482554266804
141,2000-07-25,AAPL,0.7522937655448914,0.02824099630916943
142,2000-07-26,AAPL,0.7522937655448914,0.0
143,2000-07-27,AAPL,0.7814085483551025,0.03870134798887137
144,2000-07-28,AAPL,0.7259963750839233,-0.07091319052987599
145,2000-07-31,AAPL,0.7635641098022461,0.051746449441954834
146,2000-08-01,AAPL,0.7410232424736023,-0.0295205956373219
147,2000-08-02,AAPL,0.7100301384925842,-0.041824739366555175
148,2000-08-03,AAPL,0.721300482749939,0.01587305051766119
149,2000-08-04,AAPL,0.7119084596633911,-0.013020957716180948
150,2000-08-07,AAPL,0.7203612327575684,0.011873398861103501
151,2000-08-08,AAPL,0.7025161385536194,-0.02477242443438732
152,2000-08-09,AAPL,0.7137866616249084,0.01604308065362514
153,2000-08-10,AAPL,0.7147257328033447,0.0013156188381253653
154,2000-08-11,AAPL,0.7166048884391785,0.0026291982358928045
155,2000-08-14,AAPL,0.7072128057479858,-0.013106361459031213
156,2000-08-15,AAPL,0.7015771269798279,-0.007968858485526642
157,2000-08-16,AAPL,0.7288135886192322,0.03882176398288917
158,2000-08-17,AAPL,0.772956132888794,0.06056767458629797
159,2000-08-18,AAPL,0.7513545155525208,-0.027946757153657353
160,2000-08-21,AAPL,0.758868396282196,0.010000446625584969
161,2000-08-22,AAPL,0.7767128348350525,0.023514536433825617
162,2000-08-23,AAPL,0.8161589503288269,0.05078597098521165
163,2000-08-24,AAPL,0.8431607484817505,0.033083994413152906
164,2000-08-25,AAPL,0.853726863861084,0.01253155510187054
165,2000-08-28,AAPL,0.8725104331970215,0.022001848754045872
166,2000-08-29,AAPL,0.8894163370132446,0.019376162362067184
167,2000-08-30,AAPL,0.8941119313240051,0.005279410907302218
168,2000-08-31,AAPL,0.9157137870788574,0.024160124698106022
169,2000-09-01,AAPL,0.953281581401825,0.041025694767367726
170,2000-09-05,AAPL,0.93825364112854,-0.015764429489118936
171,2000-09-06,AAPL,0.8781461119651794,-0.06406319840236663
172,2000-09-07,AAPL,0.9316802024841309,0.06096262317799139
173,2000-09-08,AAPL,0.8847197890281677,-0.05040400486213292
174,2000-09-11,AAPL,0.8781461119651794,-0.007430236267473189
175,2000-09-12,AAPL,0.8678149580955505,-0.011764732234034625
176,2000-09-13,AAPL,0.8715713620185852,0.004328577063569261
177,2000-09-14,AAPL,0.8544313907623291,-0.019665597107917154
178,2000-09-15,AAPL,0.8300119042396545,-0.028579809668377587
179,2000-09-18,AAPL,0.9114870429039001,0.09816140979192611
180,2000-09-19,AAPL,0.9006868600845337,-0.01184897021131337
181,2000-09-20,AAPL,0.9173572063446045,0.01850848169196806
182,2000-09-21,AAPL,0.8518484234809875,-0.07141033221360948
183,2000-09-22,AAPL,0.784226655960083,-0.07938239439896522
184,2000-09-25,AAPL,0.8039494156837463,0.02514931056445402
185,2000-09-26,AAPL,0.772956132888794,-0.03855128468324476
186,2000-09-27,AAPL,0.7353883385658264,-0.048602750821788776
187,2000-09-28,AAPL,0.8039494156837463,0.09323111820297503
188,2000-09-29,AAPL,0.38694730401039124,-0.5186919768064031
189,2000-10-02,AAPL,0.3644072711467743,-0.05825091073127531
190,2000-10-03,AAPL,0.3352924585342407,-0.07989635475963608
191,2000-10-04,AAPL,0.3550150692462921,0.05882211248732072
192,2000-10-05,AAPL,0.33153513073921204,-0.06613786439242908
193,2000-10-06,AAPL,0.33341339230537415,0.005665347023629863
194,2000-10-09,AAPL,0.3268393874168396,-0.019717279030331825
195,2000-10-10,AAPL,0.31369078159332275,-0.04022956329540406
196,2000-10-11,AAPL,0.29490622878074646,-0.05988238709841687
197,2000-10-12,AAPL,0.30054208636283875,0.01911067665607824
198,2000-10-13,AAPL,0.33153513073921204,0.10312380788811049
199,2000-10-16,AAPL,0.32308292388916016,-0.025494151498232753
200,2000-10-17,AAPL,0.3024202585220337,-0.06395468110290836
201,2000-10-18,AAPL,0.3024202585220337,0.0
202,2000-10-19,AAPL,0.2845759093761444,-0.05900513819112807
203,2000-10-20,AAPL,0.2930281162261963,0.029701062428583835
204,2000-10-23,AAPL,0.3061767518520355,0.04487158363905741
205,2000-10-24,AAPL,0.2836367189884186,-0.07361771502008019
206,2000-10-25,AAPL,0.27800115942955017,-0.019868935090518125
207,2000-10-26,AAPL,0.27800115942955017,0.0
208,2000-10-27,AAPL,0.2789401710033417,0.0033777253868951806
209,2000-10-30,AAPL,0.29021069407463074,0.04040480448100836
210,2000-10-31,AAPL,0.29396718740463257,0.012944021039541065
211,2000-11-01,AAPL,0.3080550730228424,0.04792332689436685
212,2000-11-02,AAPL,0.3352924585342407,0.08841726008316253
213,2000-11-03,AAPL,0.3343525528907776,-0.002803241228782838
214,2000-11-06,AAPL,0.32214364409446716,-0.036515075750890635
215,2000-11-07,AAPL,0.32026463747024536,-0.005832822278718619
216,2000-11-08,AAPL,0.30148112773895264,-0.05864996485301266
217,2000-11-09,AAPL,0.30335941910743713,0.006230212095102994
218,2000-11-10,AAPL,0.2864542305469513,-0.05572659853524686
219,2000-11-13,AAPL,0.2911498546600342,0.016392231680841807
220,2000-11-14,AAPL,0.30429840087890625,0.04516075144267262
221,2000-11-15,AAPL,0.29866376519203186,-0.018516810047636945
222,2000-11-16,AAPL,0.28551504015922546,-0.04402517668774508
223,2000-11-17,AAPL,0.27800115942955017,-0.0263169349169311
224,2000-11-20,AAPL,0.2845759093761444,0.023650081028746106
225,2000-11-21,AAPL,0.2826977074146271,-0.0066000033721574924
226,2000-11-22,AAPL,0.27800115942955017,-0.016613321798852
227,2000-11-24,AAPL,0.29021069407463074,0.0439190062017516
228,2000-11-27,AAPL,0.28081846237182617,-0.032363492781521175
229,2000-11-28,AAPL,0.2709575891494751,-0.035114761113158144
230,2000-11-29,AAPL,0.26391324400901794,-0.02599796212598826
231,2000-11-30,AAPL,0.24794714152812958,-0.06049754168586852
232,2000-12-01,AAPL,0.2564002573490143,0.03409241086139203
233,2000-12-04,AAPL,0.2507646679878235,-0.02197965563474291
234,2000-12-05,AAPL,0.25546014308929443,0.018724627911691938
235,2000-12-06,AAPL,0.21507494151592255,-0.15808807231136446
236,2000-12-07,AAPL,0.21507494151592255,0.0
237,2000-12-08,AAPL,0.22634539008140564,0.05240242534088391
238,2000-12-11,AAPL,0.22822365164756775,0.00829820994139352
239,2000-12-12,AAPL,0.2310420125722885,0.012349118526387315
240,2000-12-13,AAPL,0.22540628910064697,-0.024392634953689374
241,2000-12-14,AAPL,0.21695414185523987,-0.03749738873360853
242,2000-12-15,AAPL,0.21131841838359833,-0.025976565478071922
243,2000-12-18,AAPL,0.21413585543632507,0.013332662028599618
244,2000-12-19,AAPL,0.21037928760051727,-0.01754291838773747
245,2000-12-20,AAPL,0.216014102101326,0.026784074445144412
246,2000-12-21,AAPL,0.21131841838359833,-0.02173785726047206
247,2000-12-22,AAPL,0.22540628910064697,0.06666655384234166
248,2000-12-26,AAPL,0.2207106202840805,-0.02083202219113678
249,2000-12-27,AAPL,0.22258886694908142,0.00850999676673192
250,2000-12-28,AAPL,0.22258886694908142,0.0
251,2000-12-29,AAPL,0.22352798283100128,0.00421906043546505
252,2001-01-02,AAPL,0.22352798283100128,0.0
253,2001-01-03,AAPL,0.24606887996196747,0.10084150022508931
254,2001-01-04,AAPL,0.2564002573490143,0.0419857130598702
255,2001-01-05,AAPL,0.24606887996196747,-0.04029394312574208
256,2001-01-08,AAPL,0.24888622760772705,0.011449426868586743
257,2001-01-09,AAPL,0.25827842950820923,0.03773692900068926
258,2001-01-10,AAPL,0.24888622760772705,-0.03636463919331545
259,2001-01-11,AAPL,0.27048808336257935,0.08679409850230546
260,2001-01-12,AAPL,0.25827842950820923,-0.04513934108514317
261,2001-01-16,AAPL,0.25733938813209534,-0.0036357715892183506
262,2001-01-17,AAPL,0.25264281034469604,-0.018250520534339953
263,2001-01-18,AAPL,0.28081846237182617,0.11152366453131335
264,2001-01-19,AAPL,0.2930281162261963,0.043478814573820745
265,2001-01-22,AAPL,0.2892715036869049,-0.012819973003517338
266,2001-01-23,AAPL,0.3080550730228424,0.06493404672265268
267,2001-01-24,AAPL,0.3080550730228424,0.0
268,2001-01-25,AAPL,0.2996029257774353,-0.027437130518478292
269,2001-01-26,AAPL,0.29396718740463257,-0.018810692045742372
270,2001-01-29,AAPL,0.3259003460407257,0.10862830956755243
271,2001-01-30,AAPL,0.3268393874168396,0.0028813758178598547
272,2001-01-31,AAPL,0.3249610960483551,-0.005746832973006932
273,2001-02-01,AAPL,0.31744712591171265,-0.023122676000343012
274,2001-02-02,AAPL,0.30993425846099854,-0.023666515893432827
275,2001-02-05,AAPL,0.30335941910743713,-0.02121365797446606
276,2001-02-06,AAPL,0.31744712591171265,0.04643899584764899
277,2001-02-07,AAPL,0.31181249022483826,-0.01774983997946633
278,2001-02-08,AAPL,0.31181249022483826,0.0
279,2001-02-09,AAPL,0.2873932719230652,-0.07831379135635375
280,2001-02-12,AAPL,0.2958463728427887,0.029413009090854425
281,2001-02-13,AAPL,0.2873932719230652,-0.028572602863092933
282,2001-02-14,AAPL,0.2930281162261963,0.019606737017279663
283,2001-02-15,AAPL,0.30148112773895264,0.02884710048175454
284,2001-02-16,AAPL,0.28551504015922546,-0.052958829295450704
285,2001-02-20,AAPL,0.27518364787101746,-0.036185107034804265
286,2001-02-21,AAPL,0.2836367189884186,0.03071792667478257
287,2001-02-22,AAPL,0.2826977074146271,-0.003310613580429389
288,2001-02-23,AAPL,0.2826977074146271,0.0
289,2001-02-26,AAPL,0.2930281162261963,0.0365422447392465
290,2001-02-27,AAPL,0.2911498546600342,-0.006409833944781673
291,2001-02-28,AAPL,0.2742445766925812,-0.058063837906402904
292,2001-03-01,AAPL,0.281757652759552,0.027395531964858888
293,2001-03-02,AAPL,0.2892715036869049,0.026667779397513414
294,2001-03-05,AAPL,0.3061767518520355,0.058440765680908946
295,2001-03-06,AAPL,0.32308292388916016,0.05521703373904363
296,2001-03-07,AAPL,0.3193255364894867,-0.011629792606936085
297,2001-03-08,AAPL,0.3127515912055969,-0.020586970137623783
298,2001-03-09,AAPL,0.30429840087890625,-0.027028448661460924
299,2001-03-12,AAPL,0.27987945079803467,-0.08024672495925789
300,2001-03-13,AAPL,0.29396718740463257,0.050335015902127855
301,2001-03-14,AAPL,0.30711594223976135,0.04472864795290943
302,2001-03-15,AAPL,0.2958463728427887,-0.03669483685797936
303,2001-03-16,AAPL,0.29490622878074646,-0.0031778116899267017
304,2001-03-19,AAPL,0.30899494886398315,0.047773558874916855
305,2001-03-20,AAPL,0.2958463728427887,-0.04255272155591883
306,2001-03-21,AAPL,0.3024202585220337,0.022220605972202767
307,2001-03-22,AAPL,0.3249610960483551,0.07453481336363299
308,2001-03-23,AAPL,0.34562286734580994,0.06358229199959453
309,2001-03-26,AAPL,0.327290415763855,-0.0530417785221734
310,2001-03-27,AAPL,0.3436698019504547,0.05004541959584219
311,2001-03-28,AAPL,0.3331507444381714,-0.030608035540462764
312,2001-03-29,AAPL,0.3385601341724396,0.01623706332516428
313,2001-03-30,AAPL,0.3316477835178375,-0.020416906649385225
314,2001-04-02,AAPL,0.3244352340698242,-0.021747618426719795
315,2001-04-03,AAPL,0.30414870381355286,-0.06252875189229712
316,2001-04-04,AAPL,0.2930281162261963,-0.03656299516625139
317,2001-04-05,AAPL,0.3136158287525177,0.07025848847360838
318,2001-04-06,AAPL,0.30940815806388855,-0.013416640050874284
319,2001-04-09,AAPL,0.30865678191185,-0.002428430319162511
320,2001-04-10,AAPL,0.33119675517082214,0.07302601005348852
321,2001-04-11,AAPL,0.3275908827781677,-0.010887402537487434
322,2001-04-12,AAPL,0.33690720796585083,0.028438902538053146
323,2001-04-16,AAPL,0.32218071818351746,-0.04371081839194746
324,2001-04-17,AAPL,0.3065529465675354,-0.04850622875289612
325,2001-04-18,AAPL,0.34246712923049927,0.1171549093397859
326,2001-04-19,AAPL,0.3864970803260803,0.12856694070030428
327,2001-04-20,AAPL,0.3762785494327545,-0.026438830753144682
328,2001-04-23,AAPL,0.3644072711467743,-0.03154917627878695
329,2001-04-24,AAPL,0.3611009120941162,-0.00907325213970922
330,2001-04-25,AAPL,0.37147006392478943,0.028715385321349318
331,2001-04-26,AAPL,0.37101906538009644,-0.0012140912242777357
332,2001-04-27,AAPL,0.39370977878570557,0.06115780972701024
333,2001-04-30,AAPL,0.3830408751964569,-0.027098396240383127
334,2001-05-01,AAPL,0.38965269923210144,0.017261405932861296
335,2001-05-02,AAPL,0.3995700180530548,0.025451687722163108
336,2001-05-03,AAPL,0.3750759959220886,-0.06130095108315625
337,2001-05-04,AAPL,0.38694730401039124,0.03165040743041447
338,2001-05-07,AAPL,0.3750759959220886,-0.03067939216856208
339,2001-05-08,AAPL,0.36921563744544983,-0.015624456217817051
340,2001-05-09,AAPL,0.36034950613975525,-0.024013423069071727
341,2001-05-10,AAPL,0.34562286734580994,-0.040867653605813015
342,2001-05-11,AAPL,0.3433693051338196,-0.006520292564252017
343,2001-05-14,AAPL,0.3499811589717865,0.01925580923836545
344,2001-05-15,AAPL,0.3483283519744873,-0.004722559929097314
345,2001-05-16,AAPL,0.36215275526046753,0.03968784971885597
346,2001-05-17,AAPL,0.3538883924484253,-0.022820101992868547
347,2001-05-18,AAPL,0.3535878360271454,-0.0008492972013025568
348,2001-05-21,AAPL,0.3540380299091339,0.0012732165423077202
349,2001-05-22,AAPL,0.35313689708709717,-0.0025452995043160342
350,2001-05-23,AAPL,0.3490790128707886,-0.011490966392299073
351,2001-05-24,AAPL,0.34862884879112244,-0.0012895764656948305
352,2001-05-25,AAPL,0.34201696515083313,-0.018965394468117402
353,2001-05-29,AAPL,0.3226318061351776,-0.05667893990903772
354,2001-05-30,AAPL,0.2972356677055359,-0.07871554492368038
355,2001-05-31,AAPL,0.29979053139686584,0.008595414241675092
356,2001-06-01,AAPL,0.3139161169528961,0.04711818445436711
357,2001-06-04,AAPL,0.3104601502418518,-0.011009204447960497
358,2001-06-05,AAPL,0.314667671918869,0.013552533791340027
359,2001-06-06,AAPL,0.31151196360588074,-0.01002870200724626
360,2001-06-07,AAPL,0.32548704743385315,0.044862109519663296
361,2001-06-08,AAPL,0.3203774690628052,-0.015698254082096352
362,2001-06-11,AAPL,0.30114296078681946,-0.06003701924561711
363,2001-06-12,AAPL,0.3052006959915161,0.013474448129535244
364,2001-06-13,AAPL,0.3076047897338867,0.00787709128434444
365,2001-06-14,AAPL,0.29873865842819214,-0.028823125001937733
366,2001-06-15,AAPL,0.3071538805961609,0.028169177073517293
367,2001-06-18,AAPL,0.30550113320350647,-0.005380844902387549
368,2001-06-19,AAPL,0.3033972382545471,-0.006886700965386794
369,2001-06-20,AAPL,0.32563695311546326,0.07330229829665513
370,2001-06-21,AAPL,0.33795928955078125,0.037840718989127664
371,2001-06-22,AAPL,0.3345031142234802,-0.01022660253516039
372,2001-06-25,AAPL,0.3605000376701355,0.07771803113703402
373,2001-06-26,AAPL,0.3568933308124542,-0.010004733649935149
374,2001-06-27,AAPL,0.35073259472846985,-0.01726212162597629
375,2001-06-28,AAPL,0.35373756289482117,0.008567690062218691
376,2001-06-29,AAPL,0.3493802547454834,-0.012317911939234372
377,2001-07-02,AAPL,0.35914766788482666,0.027956397096506214
378,2001-07-03,AAPL,0.3582456409931183,-0.002511576636487156
379,2001-07-05,AAPL,0.34847819805145264,-0.027264652584714333
380,2001-07-06,AAPL,0.3310469388961792,-0.05002108956239415
381,2001-07-09,AAPL,0.34111490845680237,0.0304125136882194
382,2001-07-10,AAPL,0.3176726996898651,-0.0687223225539727
383,2001-07-11,AAPL,0.3387106955051422,0.06622538177128812
384,2001-07-12,AAPL,0.3660600185394287,0.08074537768433498
385,2001-07-13,AAPL,0.3734232485294342,0.020114816197039476
386,2001-07-16,AAPL,0.3600490689277649,-0.03581506950715507
387,2001-07-17,AAPL,0.3771798312664032,0.04757896580500587
388,2001-07-18,AAPL,0.31241318583488464,-0.17171290737911615
389,2001-07-19,AAPL,0.29994112253189087,-0.03992169302862092
390,2001-07-20,AAPL,0.3002415597438812,0.0010016539561306104
391,2001-07-23,AAPL,0.29362964630126953,-0.02202197939636319
392,2001-07-24,AAPL,0.2868673503398895,-0.023030017733433383
393,2001-07-25,AAPL,0.27754995226860046,-0.03247981361507157
394,2001-07-26,AAPL,0.27935343980789185,0.006497884523309239
395,2001-07-27,AAPL,0.2849132716655731,0.0199025000784121
396,2001-07-30,AAPL,0.28446316719055176,-0.001579794694680614
397,2001-07-31,AAPL,0.28235924243927,-0.00739612362493447
398,2001-08-01,AAPL,0.28641635179519653,0.01436860830507114
399,2001-08-02,AAPL,0.29783743619918823,0.0398758113229456
400,2001-08-03,AAPL,0.2930281162261963,-0.01614746633051045
401,2001-08-06,AAPL,0.28746816515922546,-0.018974121454880977
402,2001-08-07,AAPL,0.2892715036869049,0.0062731764634897935
403,2001-08-08,AAPL,0.2840120494365692,-0.018181722649142418
404,2001-08-09,AAPL,0.28626641631126404,0.00793757475841983
405,2001-08-10,AAPL,0.28581541776657104,-0.001575450416099855
406,2001-08-13,AAPL,0.2868673503398895,0.0036804612625118693
407,2001-08-14,AAPL,0.28145721554756165,-0.018859360557825
408,2001-08-15,AAPL,0.2770998477935791,-0.015481456908132518
409,2001-08-16,AAPL,0.2802554965019226,0.011388128623925686
410,2001-08-17,AAPL,0.27153995633125305,-0.031098552140652713
411,2001-08-20,AAPL,0.2722906470298767,0.002764568090700692
412,2001-08-21,AAPL,0.2692854404449463,-0.011036760232901677
413,2001-08-22,AAPL,0.2736438512802124,0.01618509648373334
414,2001-08-23,AAPL,0.26763278245925903,-0.02196676005264231
415,2001-08-24,AAPL,0.2790529727935791,0.04267111909602672
416,2001-08-27,AAPL,0.28431251645088196,0.018847832383400043
417,2001-08-28,AAPL,0.2764981687068939,-0.02748506411724594
418,2001-08-29,AAPL,0.267933189868927,-0.03097662048910843
419,2001-08-30,AAPL,0.267933189868927,0.0
420,2001-08-31,AAPL,0.2787526249885559,0.04038109323044958
421,2001-09-04,AAPL,0.2742445766925812,-0.016172218274751016
422,2001-09-05,AAPL,0.2787526249885559,0.0164380581389878
423,2001-09-06,AAPL,0.2662803828716278,-0.04474304813251584
424,2001-09-07,AAPL,0.2596678137779236,-0.024833106451150444
425,2001-09-10,AAPL,0.2610209286212921,0.00521094556803936
426,2001-09-17,AAPL,0.2553104758262634,-0.021877375217348227
427,2001-09-18,AAPL,0.2446407973766327,-0.041790993554417843
428,2001-09-19,AAPL,0.2557614743709564,0.045457164600404276
429,2001-09-20,AAPL,0.2356247901916504,-0.07873228064872584
430,2001-09-21,AAPL,0.23637622594833374,0.0031891201094425004
